"Id","SalePrice"
2851,230768.563069215
2852,222450.577409162
2853,221616.44735026
2854,149341.676896903
2855,203812.390988553
2856,208180.946790621
2857,196195.330648996
2858,202350.141018565
2859,101478.073097684
2860,132430.253584556
2861,137111.050668733
2862,202362.977469974
2863,153465.283147843
2864,260924.24295299
2865,153101.104469807
2866,207994.934932409
2867,92030.8697367443
2868,109869.949375697
2869,130721.555961761
2870,124696.420066755
2871,107991.537273783
2872,39978.4536042716
2873,95782.3650483201
2874,134288.446029773
2875,133981.668281332
2876,157331.783626767
2877,124738.669612439
2878,152540.411373942
2879,128176.665903356
2880,120277.23966264
2881,130488.516792847
2882,145369.908407425
2883,163869.167987303
2884,166457.879477968
2885,149763.890279504
2886,198256.225395847
2887,113586.275183224
2888,123187.315905587
2889,64457.0674528042
2890,68252.3721392734
2891,155430.82122987
2892,63106.012331718
2893,119907.202647254
2894,53127.5591492976
2895,275896.518726386
2896,265709.182130163
2897,191570.847912022
2898,195763.914098889
2899,246498.813128145
2900,144660.674907845
2901,190825.942015697
2902,182902.496146609
2903,298952.389140836
2904,343325.977707509
2905,92686.3931828813
2906,194341.358133599
2907,116086.191477834
2908,133138.150160255
2909,178772.608943387
2910,87504.2465729557
2911,101868.059000706
2912,144546.608362811
2913,101090.597100235
2914,101090.597100235
2915,101090.597100235
2916,101090.597100235
2917,152803.385123998
2918,138125.629153483
2919,222728.450203604
